-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,50,50,1,1,1,1,2,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,24365,24365,24365,21221,21221,NULL,432,140,292,69,43,26,363,97,266,0,16,84,0,75,398,Argosy University-Dallas,"Farmers Branch, TX",NULL,12240,18
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,50,50,1,1,1,1,2,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,24365,24365,24365,21221,21221,NULL,347,87,260,74,40,34,273,47,226,0,18,82,0,92,302,Argosy University-Denver,"Denver, CO",NULL,12240,5
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,50,50,1,1,1,1,2,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,24733,24733,24733,21589,21589,NULL,534,127,407,196,60,136,338,67,271,1,26,73,0,242,363,Argosy University-Hawaii,"Honolulu, HI",NULL,12608,8
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,50,50,1,1,1,1,2,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,27325,27325,27325,21597,21597,NULL,569,226,343,116,55,61,453,171,282,1,38,61,0,158,572,Argosy University-Inland Empire,"Ontario, CA",NULL,12240,57
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,50,50,1,1,1,1,2,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,27325,27325,27325,21597,21597,NULL,490,188,302,133,76,57,357,112,245,1,31,68,0,172,440,Argosy University-Los Angeles,"Los Angeles, CA",NULL,12240,53
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,0,0,2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,50,50,1,1,1,1,2,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,24365,24365,24365,21221,21221,NULL,485,127,358,93,70,23,392,57,335,0,26,74,0,120,432,Argosy University-Nashville,"Nashville, TN",NULL,12240,17
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,50,50,1,1,1,1,2,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,27325,27325,27325,21597,21597,NULL,584,148,436,188,78,110,396,70,326,0,38,62,0,282,460,Argosy University-Orange County,"Orange, CA",NULL,12240,19
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,0,0,2,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,50,50,1,1,1,1,2,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,24365,24365,24365,21221,21221,NULL,643,136,507,192,63,129,451,73,378,1,28,71,0,253,499,Argosy University-Phoenix,"Phoenix, AZ",NULL,12240,19
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,5,50,50,1,1,2,2,2,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,37125,37125,37125,27520,27520,NULL,9234,6568,2666,9234,6568,2666,0,0,0,0,16,83,1,10715,0,Argosy University-Phoenix Online Division,"Phoenix, AZ",NULL,18513,1285
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,0,0,3,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,50,50,1,1,1,1,2,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,24365,24365,24365,21221,21221,NULL,268,110,158,117,61,56,151,49,102,0,16,84,0,138,166,Argosy University-Salt Lake City,"Draper, UT",NULL,12240,11
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,0,0,3,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,50,50,1,1,1,1,2,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,27325,27325,27325,21597,21597,NULL,358,157,201,130,83,47,228,74,154,0,26,73,0,159,278,Argosy University-San Diego,"San Diego, CA",NULL,12240,38
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,50,50,1,1,1,1,2,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,27325,27325,27325,21597,21597,NULL,595,121,474,127,35,92,468,86,382,1,13,83,3,148,504,Argosy University-San Francisco Bay Area,"Alameda, CA",NULL,12240,17
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,50,50,1,1,1,1,2,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,24365,24365,24365,21221,21221,NULL,968,103,865,47,9,38,921,94,827,0,20,80,0,59,982,Argosy University-Sarasota,"Sarasota, FL",NULL,12240,20
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,50,50,1,1,1,1,2,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,24365,24365,24365,21221,21221,NULL,488,105,383,148,50,98,340,55,285,0,29,71,0,195,373,Argosy University-Schaumburg,"Schaumburg, IL",NULL,12240,8
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,50,50,1,1,1,1,2,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,26519,26519,26519,22785,22785,NULL,350,77,273,82,30,52,268,47,221,0,25,75,0,100,296,Argosy University-Seattle,"Seattle, WA",NULL,12240,11
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,50,50,1,1,1,1,2,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,24365,24365,24365,21221,21221,NULL,444,67,377,72,22,50,372,45,327,1,17,81,1,107,399,Argosy University-Tampa,"Tampa, FL",NULL,12240,7
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,50,50,1,1,1,1,2,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,24365,24365,24365,21221,21221,NULL,1174,663,511,223,150,73,951,513,438,0,44,55,0,458,1350,Argosy University-Twin Cities,"Eagan, MN",NULL,12240,89
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,50,50,1,1,1,1,2,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,24365,24365,24365,21221,21221,NULL,911,75,836,232,19,213,679,56,623,0,18,82,0,288,730,Argosy University-Washington D.C.,"Arlington, VA",NULL,12240,13
2,9,100,0,0,420,560,420,400,550,580,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,0,0,0,0,0,0,-2,-2,-2,-2,1,-2,0,1,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2,3,60,NULL,1,1,2,2,2,2,NULL,3,NULL,NULL,NULL,NULL,0,NULL,30265,30265,30265,18589,18589,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,195,0,Aria Health School of Nursing,"Trevose, PA",NULL,12102,12
2,50,52,42,44,450,580,450,NULL,NULL,578,19,25,19,25,18,24,NULL,NULL,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,0,1,0,0,1,0,2,-2,1,302,1,302,1,302,1,30,NULL,1,1,1,1,2,1,246,1,19,4670,3350,NULL,45,37573,42309,42309,42309,26611,26611,37573,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,525,158,Arizona Christian University,"Phoenix, AZ",37573,20140,95
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,5,25,NULL,1,1,2,2,2,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,25434,25434,25434,17897,17897,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,573,0,Arizona College of Allied Health,"Glendale, AZ",NULL,14322,188
1,6098,66,4686,51,480,610,490,NULL,NULL,630,21,27,20,27,21,27,NULL,NULL,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,-2,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,127,1,127,1,127,1,127,1,50,70,1,1,1,1,1,1,11214,2,NULL,5998,3096,NULL,4599,36254,23919,23919,37172,15094,15094,23001,23802,13410,10392,14147,8097,6050,9655,5313,4342,1,76,23,0,59062,14316,Arizona State University,"Tempe, AZ",23001,9208,8748
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,1,2,-2,2,-2,2,-2,2,-2,1,NULL,NULL,1,1,1,1,1,1,337,2,NULL,2152,3676,NULL,NULL,20758,17421,17421,22748,12015,12015,15431,2629,2629,0,592,592,0,2037,2037,0,5,62,33,0,2731,5146,Arizona Western College,"Yuma, AZ",15431,1728,1970
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,1,25,NULL,1,1,1,1,2,1,503,1,19,3982,3968,NULL,NULL,20675,20675,20675,20675,17725,17725,20675,325,325,0,236,236,0,89,89,0,2,67,30,0,912,170,Arkansas Baptist College,"Little Rock, AR",20675,6960,280
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,0,NULL,1,1,1,1,1,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,21334,21614,23014,9628,9908,NULL,676,676,0,252,252,0,424,424,0,3,55,40,1,799,873,Arkansas Northeastern College,"Blytheville, AR",NULL,1932,334
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,NULL,NULL,1,1,1,1,1,1,248,1,15,NULL,NULL,4570,NULL,13624,16312,16312,17911,8585,8585,12025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2385,2258,Arkansas State University-Beebe,"Beebe, AR",12025,2040,973
2,27,2,1540,98,435,505,460,400,480,555,20,25,21,27,19,25,NULL,NULL,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,134,1,134,1,134,1,134,1,15,30,1,1,1,1,1,1,3036,2,NULL,NULL,NULL,7150,747,24729,29472,29472,34902,12097,12097,19299,5584,2438,3146,1884,1395,489,3700,1043,2657,5,71,24,0,8601,5276,Arkansas State University-Main Campus,"Jonesboro, AR",19299,5430,1589
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,NULL,NULL,1,1,1,1,1,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,21992,21992,23792,9977,9977,NULL,634,634,0,339,339,0,295,295,0,6,49,45,0,922,499,Arkansas State University-Mountain Home,"Mountain Home, AR",NULL,2580,214
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,0,NULL,1,1,1,1,1,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,12482,12482,14996,6940,6940,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,845,1198,Arkansas State University-Newport,"Newport, AR",NULL,2064,348
2,11,1,1522,85,440,570,450,NULL,NULL,580,18,25,18,25,18,25,NULL,NULL,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,367,1,367,1,367,1,367,1,0,0,1,1,1,1,1,1,2668,1,19,3582,2372,NULL,876,19786,21696,21696,26184,9914,9914,15298,3083,2442,641,1537,1412,125,1546,1030,516,16,60,24,0,7292,3658,Arkansas Tech University,"Russellville, AR",15298,4488,1774
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,-2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,2,-2,2,-2,2,-2,2,-2,1,15,50,1,1,1,1,2,1,128,2,NULL,NULL,NULL,4800,NULL,18240,24440,24440,24440,13440,13440,18240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,228,37,Arlington Baptist College,"Arlington, TX",18240,6600,57
1,965,80,348,29,460,550,450,NULL,NULL,550,19,24,19,24,18,24,NULL,NULL,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,-2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,2,-2,1,157,1,157,1,157,1,25,30,1,1,1,1,1,1,1411,1,19,6104,3862,NULL,467,30417,22008,22008,31531,15128,15128,20894,2497,1971,526,1150,997,153,1347,974,373,1,69,29,1,5105,2334,Armstrong Atlantic State University,"Savannah, GA",20894,3610,1056
2,5,10,40,80,490,570,430,NULL,NULL,510,18,23,17,24,18,21,NULL,NULL,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-2,0,1,1,1,0,0,3,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,0,0,1,1,1,1,2,1,46,2,NULL,NULL,NULL,6000,19,34430,34730,34730,34730,28430,28430,34430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,197,5,Art Academy of Cincinnati,"Cincinnati, OH",34430,23950,38
3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,50,50,1,1,1,2,2,2,NULL,3,NULL,NULL,NULL,NULL,70,NULL,59574,59574,59574,46044,46044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1600,269,Art Center College of Design,"Pasadena, CA",NULL,35052,120
3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,2,50,NULL,1,1,1,1,2,2,NULL,3,NULL,NULL,NULL,NULL,50,NULL,31286,31286,31286,28659,28659,NULL,141,141,0,59,59,0,82,82,0,0,67,33,0,211,215,Art Institute of Wisconsin (The),"Milwaukee, WI",NULL,17496,110
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,3,25,NULL,1,1,1,1,2,1,165,3,NULL,5000,NULL,NULL,NULL,25306,35147,35147,35147,20306,20306,25306,2165,2165,0,1978,1978,0,187,187,0,0,54,46,0,4350,341,ASA College,"Brooklyn, NY",25306,11880,1581
2,107,33,244,76,510,630,490,NULL,NULL,600,22,27,21,29,20,26,NULL,NULL,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,0,1,0,0,1,0,2,-2,1,314,1,314,1,314,1,0,NULL,1,1,1,1,2,1,1123,1,20,3352,2440,NULL,127,34503,33946,33946,33946,28231,28231,34503,427,218,209,213,171,42,214,47,167,5,80,14,1,1421,359,Asbury University,"Wilmore, KY",34503,25140,307
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,NULL,NULL,1,1,1,1,1,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,16447,16447,21537,12023,12023,NULL,3894,3894,0,1436,1436,0,2458,2458,0,8,43,48,0,3195,4883,Asheville-Buncombe Technical Community College,"Asheville, NC",NULL,1866,1162
2,15,1,71,3,400,510,440,380,470,550,19,23,17,23,18,24,NULL,NULL,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,-2,0,1,1,0,0,0,1,1,0,1,0,0,0,0,2,-2,1,369,1,369,1,369,1,0,0,1,1,1,1,2,1,560,1,19,2600,3400,NULL,793,23819,26496,26496,26496,16323,16323,23819,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,77690,44,Ashford University,"Clinton, IA",23819,9648,2576
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,0,NULL,1,1,1,1,1,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,14185,14185,22585,7210,7210,NULL,1477,1477,0,720,720,0,757,757,0,16,45,38,1,1884,2041,Ashland Community and Technical College,"Ashland, KY",NULL,3360,539
2,70,12,546,96,460,570,480,NULL,NULL,570,20,25,19,25,19,25,NULL,NULL,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,144,1,144,1,144,1,144,1,0,30,1,1,1,1,2,1,2057,2,NULL,5172,4330,NULL,228,41855,38985,38985,38985,33827,33827,41855,3187,743,2444,1192,196,996,1995,547,1448,3,74,23,0,3559,2395,Ashland University,"Ashland, OH",41855,27930,547
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,20,NULL,1,1,1,1,1,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,19271,19271,26427,7940,7940,NULL,646,646,0,181,181,0,465,465,0,8,52,39,1,650,1023,Asnuntuck Community College,"Enfield, CT",NULL,3192,297
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,0,0,0,0,3,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,5,0,0,1,1,1,1,2,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,23110,23110,23110,13740,13740,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,169,1020,Aspen University,"Denver, CO",NULL,6000,74
3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,0,0,0,0,0,0,-2,-2,-2,-2,1,-2,1,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2,1,NULL,NULL,1,1,2,2,2,2,NULL,3,NULL,NULL,NULL,NULL,0,NULL,23576,23576,23576,12700,12700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,133,0,Associated Beth Rivkah Schools,"Brooklyn, NY",NULL,6900,37
3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,153,1,153,1,153,1,153,1,50,30,1,1,1,2,2,1,1939,2,NULL,6660,3930,NULL,228,47195,47195,47195,47195,36605,36605,47195,497,198,299,78,26,52,419,172,247,1,90,9,0,2221,592,Assumption College,"Worcester, MA",47195,33390,553
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,50,NULL,1,1,1,1,2,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,11390,11390,11390,6690,6690,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,17,Assumption College for Sisters,"Mendham, NJ",NULL,5060,8
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,2,25,NULL,1,1,2,2,2,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,22795,22795,22795,15343,15343,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,195,0,ATA Career Education,"Spring Hill, FL",NULL,9900,2
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,2,25,NULL,1,1,2,2,2,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,27707,27707,27707,19428,19428,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,489,0,ATA College,"Louisville, KY",NULL,11880,46
-2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,1,0,NULL,1,1,1,1,2,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,20221,20221,20221,11290,11290,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1120,270,Atenas College,"Manati, PR",NULL,4818,151
